signature_id,dataset_id,platform,n_signature_genes,n_mapped_genes,mapped_genes,missing_genes,coverage_fraction,direction_complete,mapping_status,primary_coverage_pass,notes
SIG_CROSS_UC4,GSE107865_IFX_BLOOD,GPL23159,4,0,,IGFBP5;SELE;STC1;VNN2,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE42296_IFX_PBMC,GPL6244,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE52746_IFX_POST,GPL17996,4,0,,IGFBP5;SELE;STC1;VNN2,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE100833_CERTIFI,GPL13158,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE112366_UNITI2_ILEUM,GPL13158,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE207022_UNITI2_RECTUM,GPL13158,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE207465_UNITI2_BLOOD,GPL32416,4,0,,IGFBP5;SELE;STC1;VNN2,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE206285_UNIFI,GPL13158,4,4,IGFBP5;SELE;STC1;VNN2,,1.000,TRUE,DIRECT_SYMBOL_AUDIT,TRUE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE171770_FUTURE,GPL20301;GPL21290,4,0,,IGFBP5;SELE;STC1;VNN2,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE234736_VDZ_TCELLS,GPL16791,4,0,,IGFBP5;SELE;STC1;VNN2,,TRUE,NOT_COMPUTABLE_CROSSWALK_REQUIRED,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,GSE282580_VDZ,GPL32271,4,0,,IGFBP5;SELE;STC1;VNN2,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
SIG_CROSS_UC4,BIOSTOP_JJAG121,Illumina,4,0,,IGFBP5;SELE;STC1;VNN2,,TRUE,NOT_COMPUTABLE_NO_DIRECT_PLATFORM_CATALOG,FALSE,Coverage only; no expression values or outcomes were analyzed.
