signature_id,task_id,dataset_id,pattern_index,sign_pattern,is_published_orientation,auroc
SIG_CROSS_UC4,T_EMTAB7604_ER,E-MTAB-7604_ATNF,15,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:+1,False,0.33111111111111113
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,0,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:-1,True,0.6500377928949358
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,1,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:+1,False,0.6538170823885109
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,2,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:-1,False,0.656084656084656
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,3,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:+1,False,0.5721844293272865
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,4,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:-1,False,0.671957671957672
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,5,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:+1,False,0.6243386243386243
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,6,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:-1,False,0.5510204081632653
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,7,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:+1,False,0.42252456538170824
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,8,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:-1,False,0.5774754346182918
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,9,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:+1,False,0.4489795918367347
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,10,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:-1,False,0.3756613756613757
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,11,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:+1,False,0.3280423280423281
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,12,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:-1,False,0.4278155706727135
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,13,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:+1,False,0.34391534391534395
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,14,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:-1,False,0.34618291761148906
SIG_CROSS_UC4,T_PROGECT_MH_W6,GSE212849_PROGECT,15,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:+1,False,0.34996220710506426
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,0,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:-1,True,0.6782407407407408
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,1,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:+1,False,0.6296296296296297
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,2,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:-1,False,0.6898148148148149
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,3,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:+1,False,0.5358796296296297
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,4,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:-1,False,0.6412037037037037
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,5,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:+1,False,0.462962962962963
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,6,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:-1,False,0.5555555555555556
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,7,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:+1,False,0.3229166666666667
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,8,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:-1,False,0.6770833333333334
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,9,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:+1,False,0.4444444444444445
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,10,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:-1,False,0.537037037037037
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,11,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:+1,False,0.3587962962962963
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,12,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:-1,False,0.46412037037037035
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,13,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:+1,False,0.31018518518518523
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,14,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:-1,False,0.37037037037037035
SIG_CROSS_UC4,T_PURSUIT_CR_W6,GSE92415_PURSUIT,15,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:+1,False,0.32175925925925924
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,0,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:-1,True,0.7216177861873226
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,1,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:+1,False,0.6890964995269631
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,2,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:-1,False,0.6755558183538316
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,3,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:+1,False,0.49509224219489123
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,4,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:-1,False,0.7130439924314097
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,5,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:+1,False,0.5486636707663198
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,6,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:-1,False,0.5212866603595081
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,7,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:+1,False,0.352767265846736
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,8,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:-1,False,0.647232734153264
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,9,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:+1,False,0.4787133396404919
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,10,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:-1,False,0.45133632923368017
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,11,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:+1,False,0.28695600756859035
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,12,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:-1,False,0.5049077578051088
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,13,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:+1,False,0.3244441816461684
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,14,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:-1,False,0.31090350047303694
SIG_CROSS_UC4,T_UNIFI_MH_W8,GSE206285_UNIFI,15,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:+1,False,0.27838221381267736
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,0,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:-1,True,0.7037900874635569
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,1,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:+1,False,0.6941367022999676
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,2,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:-1,False,0.6611597019760285
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,3,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:+1,False,0.5164237123420796
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,4,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:-1,False,0.6848720440557176
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,5,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:+1,False,0.5490119857466796
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,6,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:-1,False,0.5066407515387108
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,7,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:+1,False,0.3720764496274701
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,8,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:-1,False,0.6279235503725299
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,9,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:+1,False,0.4933592484612893
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,10,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:-1,False,0.4509880142533204
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,11,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:+1,False,0.3151279559442825
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,12,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:-1,False,0.4835762876579203
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,13,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:+1,False,0.3388402980239715
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,14,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:-1,False,0.30586329770003245
SIG_CROSS_UC4,T_UNIFI_REM_W8,GSE206285_UNIFI,15,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:+1,False,0.2962099125364432
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,0,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:-1,True,0.632127192982456
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,1,IGFBP5:-1;SELE:-1;STC1:-1;VNN2:+1,False,0.6518640350877194
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,2,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:-1,False,0.6047149122807017
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,3,IGFBP5:-1;SELE:-1;STC1:+1;VNN2:+1,False,0.5773026315789473
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,4,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:-1,False,0.6293859649122807
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,5,IGFBP5:-1;SELE:+1;STC1:-1;VNN2:+1,False,0.5827850877192983
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,6,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:-1,False,0.5257675438596491
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,7,IGFBP5:-1;SELE:+1;STC1:+1;VNN2:+1,False,0.4649122807017544
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,8,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:-1,False,0.5350877192982457
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,9,IGFBP5:+1;SELE:-1;STC1:-1;VNN2:+1,False,0.4742324561403509
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,10,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:-1,False,0.4172149122807018
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,11,IGFBP5:+1;SELE:-1;STC1:+1;VNN2:+1,False,0.37061403508771934
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,12,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:-1,False,0.42269736842105265
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,13,IGFBP5:+1;SELE:+1;STC1:-1;VNN2:+1,False,0.39528508771929827
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,14,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:-1,False,0.3481359649122807
SIG_CROSS_UC4,T_UNITI2_CR_W8,GSE112366_UNITI2_ILEUM,15,IGFBP5:+1;SELE:+1;STC1:+1;VNN2:+1,False,0.3678728070175438
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,0,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:-1,False,0.43333333333333335
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,1,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:+1,False,0.4422222222222222
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,2,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:-1,False,0.5377777777777777
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,3,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:+1,False,0.5444444444444444
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,4,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:-1,False,0.42444444444444446
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,5,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:+1,False,0.42666666666666664
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,6,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:-1,False,0.5333333333333333
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,7,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:+1,False,0.5377777777777777
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,8,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:-1,True,0.46222222222222226
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,9,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:+1,False,0.4666666666666667
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,10,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:-1,False,0.5733333333333334
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,11,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:+1,False,0.5755555555555555
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,12,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:-1,False,0.45555555555555555
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,13,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:+1,False,0.4622222222222222
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,14,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:-1,False,0.5577777777777777
SIG_UST4_COEF,T_EMTAB7604_ER,E-MTAB-7604_ATNF,15,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:+1,False,0.5666666666666667
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,0,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:-1,False,0.6016628873771731
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,1,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:+1,False,0.600151171579743
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,2,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:-1,False,0.3726379440665155
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,3,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:+1,False,0.3688586545729403
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,4,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:-1,False,0.6099773242630385
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,5,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:+1,False,0.6061980347694634
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,6,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:-1,False,0.3839758125472411
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,7,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:+1,False,0.38095238095238093
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,8,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:-1,True,0.6190476190476191
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,9,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:+1,False,0.6160241874527589
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,10,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:-1,False,0.3938019652305367
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,11,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:+1,False,0.3900226757369615
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,12,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:-1,False,0.6311413454270597
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,13,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:+1,False,0.6273620559334845
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,14,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:-1,False,0.399848828420257
SIG_UST4_COEF,T_PROGECT_MH_W6,GSE212849_PROGECT,15,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:+1,False,0.3983371126228269
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,0,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:-1,False,0.6030092592592593
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,1,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:+1,False,0.6087962962962964
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,2,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:-1,False,0.41898148148148145
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,3,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:+1,False,0.42013888888888895
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,4,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:-1,False,0.6018518518518517
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,5,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:+1,False,0.6041666666666666
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,6,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:-1,False,0.4085648148148148
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,7,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:+1,False,0.4120370370370371
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,8,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:-1,True,0.5879629629629629
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,9,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:+1,False,0.5914351851851852
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,10,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:-1,False,0.39583333333333337
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,11,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:+1,False,0.39814814814814814
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,12,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:-1,False,0.5798611111111112
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,13,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:+1,False,0.5810185185185185
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,14,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:-1,False,0.3912037037037037
SIG_UST4_COEF,T_PURSUIT_CR_W6,GSE92415_PURSUIT,15,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:+1,False,0.3969907407407408
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,0,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:-1,False,0.6206244087038789
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,1,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:+1,False,0.619678334910123
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,2,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:-1,False,0.36571665089877003
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,3,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:+1,False,0.3642975402081362
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,4,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:-1,False,0.6305581835383159
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,5,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:+1,False,0.6283112582781457
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,6,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:-1,False,0.3732261116367076
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,7,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:+1,False,0.3735217596972564
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,8,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:-1,True,0.6264782403027437
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,9,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:+1,False,0.6267738883632924
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,10,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:-1,False,0.3716887417218543
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,11,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:+1,False,0.369441816461684
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,12,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:-1,False,0.6357024597918637
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,13,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:+1,False,0.63428334910123
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,14,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:-1,False,0.380321665089877
SIG_UST4_COEF,T_UNIFI_MH_W8,GSE206285_UNIFI,15,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:+1,False,0.3793755912961211
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,0,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:-1,False,0.6569484936831875
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,1,HSD3B1:-1;MUC4:-1;CFI:-1;CCL11:+1,False,0.6561062520246194
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,2,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:-1,False,0.30981535471331384
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,3,HSD3B1:-1;MUC4:-1;CFI:+1;CCL11:+1,False,0.3087787495950761
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,4,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:-1,False,0.667897635244574
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,5,HSD3B1:-1;MUC4:+1;CFI:-1;CCL11:+1,False,0.6660835762876579
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,6,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:-1,False,0.3165532879818594
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,7,HSD3B1:-1;MUC4:+1;CFI:+1;CCL11:+1,False,0.31609977324263044
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,8,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:-1,True,0.6839002267573695
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,9,HSD3B1:+1;MUC4:-1;CFI:-1;CCL11:+1,False,0.6834467120181406
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,10,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:-1,False,0.3339164237123421
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,11,HSD3B1:+1;MUC4:-1;CFI:+1;CCL11:+1,False,0.332102364755426
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,12,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:-1,False,0.6912212504049238
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,13,HSD3B1:+1;MUC4:+1;CFI:-1;CCL11:+1,False,0.6901846452866861
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,14,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:-1,False,0.34389374797538064
SIG_UST4_COEF,T_UNIFI_REM_W8,GSE206285_UNIFI,15,HSD3B1:+1;MUC4:+1;CFI:+1;CCL11:+1,False,0.3430515063168124
SIG_UST_HUB4,T_EMTAB7604_ER,E-MTAB-7604_ATNF,0,MUC1:-1;DUOX2:-1;LCN2:-1;PDZK1IP1:-1,True,0.6133333333333333
SIG_UST_HUB4,T_EMTAB7604_ER,E-MTAB-7604_ATNF,1,MUC1:-1;DUOX2:-1;LCN2:-1;PDZK1IP1:+1,False,0.5444444444444445
